Dates,Times,closePrices,upPrices,downPrices,AvgGain,AvgLoss,RS,RSI
10/01/2021,5:00AM,43847.3,0.0,0.0,0.0,0.0,0.0,0.0
10/01/2021,6:00AM,44001.51,154.20999999999913,0.0,0.0,0.0,0.0,0.0
10/01/2021,7:00AM,44791.67,790.1599999999962,0.0,0.0,0.0,0.0,0.0
10/01/2021,8:00AM,44913.465,121.79499999999825,0.0,0.0,0.0,0.0,0.0
10/01/2021,9:00AM,44902.645,0.0,-10.819999999999709,0.0,0.0,0.0,0.0
10/01/2021,10:00AM,47159.39,2256.7450000000026,0.0,0.0,0.0,0.0,0.0
10/01/2021,11:00AM,47495.235,335.84500000000116,0.0,0.0,0.0,0.0,0.0
10/01/2021,12:00PM,47247.59,0.0,-247.64500000000407,0.0,0.0,0.0,0.0
10/01/2021,1:00PM,47024.995,0.0,-222.5949999999939,0.0,0.0,0.0,0.0
10/01/2021,2:00PM,47158.075,133.07999999999447,0.0,0.0,0.0,0.0,0.0
10/01/2021,3:00PM,47403.465,245.38999999999942,0.0,0.0,0.0,0.0,0.0
10/01/2021,4:00PM,47595.67,192.20500000000175,0.0,0.0,0.0,0.0,0.0
10/01/2021,5:00PM,47693.99,98.31999999999971,0.0,0.0,0.0,0.0,0.0
10/01/2021,6:00PM,47783.78,89.79000000000087,0.0,0.0,0.0,0.0,0.0
10/01/2021,7:00PM,48022.58,238.8000000000029,0.0,0.0,0.0,0.0,0.0
10/01/2021,8:00PM,48172.27,149.68999999999505,0.0,0.0,0.0,0.0,0.0
10/01/2021,9:00PM,48391.335,219.06500000000233,0.0,0.0,0.0,0.0,0.0
10/01/2021,10:00PM,48035.82,0.0,-355.5149999999994,0.0,0.0,0.0,0.0
10/01/2021,11:00PM,48167.02,131.1999999999971,0.0,0.0,0.0,0.0,0.0
10/02/2021,12:00AM,47836.625,0.0,-330.3949999999968,0.0,0.0,0.0,0.0
10/02/2021,1:00AM,47750.085,0.0,-86.54000000000087,0.0,0.0,0.0,0.0
10/02/2021,2:00AM,47741.46,0.0,-8.625,0.0,0.0,0.0,0.0
10/02/2021,3:00AM,47441.84,0.0,-299.6200000000026,0.0,0.0,0.0,0.0
10/02/2021,4:00AM,47610.29,168.45000000000437,0.0,0.0,0.0,0.0,0.0
10/02/2021,5:00AM,47764.72,154.4300000000003,0.0,0.0,0.0,0.0,0.0
10/02/2021,6:00AM,47837.415,72.69499999999971,0.0,0.0,0.0,0.0,0.0
10/02/2021,7:00AM,47736.665,0.0,-100.75,0.0,0.0,0.0,0.0
10/02/2021,8:00AM,47767.575,30.909999999996217,0.0,0.0,0.0,0.0,0.0
10/02/2021,9:00AM,47749.445,0.0,-18.12999999999738,0.0,0.0,0.0,0.0
10/02/2021,10:00AM,47652.525,0.0,-96.91999999999825,0.0,0.0,0.0,0.0
10/02/2021,11:00AM,47735.05,82.52500000000146,0.0,0.0,0.0,0.0,0.0
10/02/2021,12:00PM,47771.39,36.33999999999651,0.0,0.0,0.0,0.0,0.0
10/02/2021,1:00PM,47859.34,87.94999999999709,0.0,0.0,0.0,0.0,0.0
10/02/2021,2:00PM,48067.31,207.97000000000116,0.0,0.0,0.0,0.0,0.0
10/02/2021,3:00PM,47859.42,0.0,-207.88999999999942,0.0,0.0,0.0,0.0
10/02/2021,4:00PM,48042.03,182.61000000000058,0.0,0.0,0.0,0.0,0.0
10/02/2021,5:00PM,47914.16,0.0,-127.86999999999534,0.0,0.0,0.0,0.0
10/02/2021,6:00PM,47910.21,0.0,-3.9500000000043656,0.0,0.0,0.0,0.0
10/02/2021,7:00PM,48272.125,361.9150000000009,0.0,0.0,0.0,0.0,0.0
10/02/2021,8:00PM,48037.2,0.0,-234.9250000000029,0.0,0.0,0.0,0.0
10/02/2021,9:00PM,48168.825,131.625,0.0,0.0,0.0,0.0,0.0
10/02/2021,10:00PM,48097.805,0.0,-71.0199999999968,0.0,0.0,0.0,0.0
10/02/2021,11:00PM,47652.41,0.0,-445.3949999999968,0.0,0.0,0.0,0.0
10/03/2021,12:00AM,47310.905,0.0,-341.50500000000466,0.0,0.0,0.0,0.0
10/03/2021,1:00AM,47539.795,228.88999999999942,0.0,0.0,0.0,0.0,0.0
10/03/2021,2:00AM,47650.545,110.75,0.0,0.0,0.0,0.0,0.0
10/03/2021,3:00AM,47838.6,188.0550000000003,0.0,0.0,0.0,0.0,0.0
10/03/2021,4:00AM,47925.495,86.89500000000407,0.0,0.0,0.0,0.0,0.0
10/03/2021,5:00AM,48013.835,88.33999999999651,0.0,0.0,0.0,0.0,0.0
10/03/2021,6:00AM,48011.34,0.0,-2.4950000000026193,0.0,0.0,0.0,0.0
10/03/2021,7:00AM,47902.895,0.0,-108.44499999999971,0.0,0.0,0.0,0.0
10/03/2021,8:00AM,47857.045,0.0,-45.849999999998545,0.0,0.0,0.0,0.0
